ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
311,20220408,20220420,20220415,14525,1,98,10,SO44359,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
311,20220408,20220420,20220415,14158,1,98,10,SO44360,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
310,20220408,20220420,20220415,13686,1,29,8,SO44361,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
310,20220408,20220420,20220415,28259,1,100,4,SO44362,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
312,20220408,20220420,20220415,28285,1,100,1,SO44363,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
348,20220408,20220420,20220415,11092,1,6,9,SO44364,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
313,20220408,20220420,20220415,17912,1,6,9,SO44365,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
313,20220408,20220420,20220415,17502,1,6,9,SO44366,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
328,20220408,20220420,20220415,25562,1,6,9,SO44367,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-08 00:00:00.000,2022-04-20 00:00:00.000,2022-04-15 00:00:00.000
314,20220409,20220421,20220416,14150,1,98,10,SO44368,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-09 00:00:00.000,2022-04-21 00:00:00.000,2022-04-16 00:00:00.000
310,20220409,20220421,20220416,28250,1,100,4,SO44369,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-09 00:00:00.000,2022-04-21 00:00:00.000,2022-04-16 00:00:00.000
313,20220409,20220421,20220416,18193,1,6,9,SO44370,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-09 00:00:00.000,2022-04-21 00:00:00.000,2022-04-16 00:00:00.000
311,20220409,20220421,20220416,17514,1,6,9,SO44371,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-09 00:00:00.000,2022-04-21 00:00:00.000,2022-04-16 00:00:00.000
310,20220409,20220421,20220416,17736,1,6,9,SO44372,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-09 00:00:00.000,2022-04-21 00:00:00.000,2022-04-16 00:00:00.000
310,20220410,20220422,20220417,13767,1,29,8,SO44373,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
310,20220410,20220422,20220417,14157,1,98,10,SO44374,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
310,20220410,20220422,20220417,14183,1,98,10,SO44375,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
349,20220410,20220422,20220417,29399,1,29,8,SO44376,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
310,20220410,20220422,20220417,28234,1,100,4,SO44377,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
349,20220410,20220422,20220417,25903,1,100,1,SO44378,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
351,20220410,20220422,20220417,11080,1,6,9,SO44379,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
310,20220410,20220422,20220417,17915,1,6,9,SO44380,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-10 00:00:00.000,2022-04-22 00:00:00.000,2022-04-17 00:00:00.000
313,20220411,20220423,20220418,14191,1,98,10,SO44381,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
347,20220411,20220423,20220418,11341,1,98,10,SO44382,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
310,20220411,20220423,20220418,28268,1,100,4,SO44383,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
311,20220411,20220423,20220418,28296,1,100,4,SO44384,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
314,20220411,20220423,20220418,28298,1,100,4,SO44385,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
312,20220411,20220423,20220418,28587,1,100,4,SO44386,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
351,20220411,20220423,20220418,11096,1,6,9,SO44387,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
310,20220411,20220423,20220418,17924,1,6,9,SO44388,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
313,20220411,20220423,20220418,17925,1,6,9,SO44389,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
314,20220411,20220423,20220418,17353,1,6,9,SO44390,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
313,20220411,20220423,20220418,17730,1,6,9,SO44391,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
314,20220411,20220423,20220418,17910,1,6,9,SO44392,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-11 00:00:00.000,2022-04-23 00:00:00.000,2022-04-18 00:00:00.000
345,20220412,20220424,20220419,29398,1,29,8,SO44393,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
313,20220412,20220424,20220419,28246,1,100,1,SO44394,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
314,20220412,20220424,20220419,28339,1,100,1,SO44395,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
345,20220412,20220424,20220419,25901,1,100,4,SO44396,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
330,20220412,20220424,20220419,14596,1,100,4,SO44397,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
312,20220412,20220424,20220419,17733,1,6,9,SO44398,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-12 00:00:00.000,2022-04-24 00:00:00.000,2022-04-19 00:00:00.000
311,20220413,20220425,20220420,28240,1,100,1,SO44399,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-13 00:00:00.000,2022-04-25 00:00:00.000,2022-04-20 00:00:00.000
312,20220413,20220425,20220420,28588,1,100,4,SO44400,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-13 00:00:00.000,2022-04-25 00:00:00.000,2022-04-20 00:00:00.000
312,20220413,20220425,20220420,17515,1,6,9,SO44401,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-13 00:00:00.000,2022-04-25 00:00:00.000,2022-04-20 00:00:00.000
314,20220414,20220426,20220421,13666,1,29,8,SO44402,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-14 00:00:00.000,2022-04-26 00:00:00.000,2022-04-21 00:00:00.000
350,20220414,20220426,20220421,19844,1,19,6,SO44403,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-14 00:00:00.000,2022-04-26 00:00:00.000,2022-04-21 00:00:00.000
314,20220415,20220427,20220422,28221,1,100,4,SO44404,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
310,20220415,20220427,20220422,28224,1,100,4,SO44405,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
313,20220415,20220427,20220422,28299,1,100,4,SO44406,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
351,20220415,20220427,20220422,11077,1,6,9,SO44407,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
351,20220415,20220427,20220422,11103,1,6,9,SO44408,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
320,20220415,20220427,20220422,25563,1,6,9,SO44409,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-15 00:00:00.000,2022-04-27 00:00:00.000,2022-04-22 00:00:00.000
310,20220416,20220428,20220423,28223,1,100,4,SO44410,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-16 00:00:00.000,2022-04-28 00:00:00.000,2022-04-23 00:00:00.000
312,20220416,20220428,20220423,28584,1,100,4,SO44411,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-16 00:00:00.000,2022-04-28 00:00:00.000,2022-04-23 00:00:00.000
349,20220416,20220428,20220423,11100,1,6,9,SO44412,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-04-16 00:00:00.000,2022-04-28 00:00:00.000,2022-04-23 00:00:00.000
310,20220417,20220429,20220424,13606,1,29,8,SO44413,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
311,20220417,20220429,20220424,28340,1,100,4,SO44414,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
312,20220417,20220429,20220424,28355,1,100,4,SO44415,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
345,20220417,20220429,20220424,11069,1,6,9,SO44416,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
311,20220417,20220429,20220424,17917,1,6,9,SO44417,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
311,20220417,20220429,20220424,17919,1,6,9,SO44418,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
310,20220417,20220429,20220424,17352,1,6,9,SO44419,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
311,20220417,20220429,20220424,17512,1,6,9,SO44420,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-17 00:00:00.000,2022-04-29 00:00:00.000,2022-04-24 00:00:00.000
313,20220418,20220430,20220425,13607,1,29,8,SO44421,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-18 00:00:00.000,2022-04-30 00:00:00.000,2022-04-25 00:00:00.000
326,20220418,20220430,20220425,19353,1,29,8,SO44422,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-18 00:00:00.000,2022-04-30 00:00:00.000,2022-04-25 00:00:00.000
313,20220418,20220430,20220425,28586,1,100,4,SO44423,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-18 00:00:00.000,2022-04-30 00:00:00.000,2022-04-25 00:00:00.000
312,20220418,20220430,20220425,17916,1,6,9,SO44424,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-18 00:00:00.000,2022-04-30 00:00:00.000,2022-04-25 00:00:00.000
311,20220418,20220430,20220425,17504,1,6,9,SO44425,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-18 00:00:00.000,2022-04-30 00:00:00.000,2022-04-25 00:00:00.000
314,20220419,20220501,20220426,13770,1,29,8,SO44426,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
314,20220419,20220501,20220426,14146,1,98,10,SO44427,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
313,20220419,20220501,20220426,28362,1,100,4,SO44428,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
314,20220419,20220501,20220426,28583,1,100,1,SO44429,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
313,20220419,20220501,20220426,17927,1,6,9,SO44430,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
312,20220419,20220501,20220426,17725,1,6,9,SO44431,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-19 00:00:00.000,2022-05-01 00:00:00.000,2022-04-26 00:00:00.000
314,20220420,20220502,20220427,14165,1,98,10,SO44432,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-20 00:00:00.000,2022-05-02 00:00:00.000,2022-04-27 00:00:00.000
312,20220420,20220502,20220427,28270,1,100,1,SO44433,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-20 00:00:00.000,2022-05-02 00:00:00.000,2022-04-27 00:00:00.000
310,20220420,20220502,20220427,28580,1,100,4,SO44434,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-20 00:00:00.000,2022-05-02 00:00:00.000,2022-04-27 00:00:00.000
312,20220421,20220503,20220428,28573,1,100,1,SO44435,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-21 00:00:00.000,2022-05-03 00:00:00.000,2022-04-28 00:00:00.000
322,20220421,20220503,20220428,26630,1,19,6,SO44436,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-21 00:00:00.000,2022-05-03 00:00:00.000,2022-04-28 00:00:00.000
344,20220421,20220503,20220428,11076,1,6,9,SO44437,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-04-21 00:00:00.000,2022-05-03 00:00:00.000,2022-04-28 00:00:00.000
312,20220421,20220503,20220428,17909,1,6,9,SO44438,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-21 00:00:00.000,2022-05-03 00:00:00.000,2022-04-28 00:00:00.000
310,20220422,20220504,20220429,14195,1,98,10,SO44439,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-22 00:00:00.000,2022-05-04 00:00:00.000,2022-04-29 00:00:00.000
312,20220422,20220504,20220429,12261,1,39,7,SO44440,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-22 00:00:00.000,2022-05-04 00:00:00.000,2022-04-29 00:00:00.000
312,20220422,20220504,20220429,22118,1,19,6,SO44441,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-22 00:00:00.000,2022-05-04 00:00:00.000,2022-04-29 00:00:00.000
334,20220422,20220504,20220429,14599,1,100,1,SO44442,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-22 00:00:00.000,2022-05-04 00:00:00.000,2022-04-29 00:00:00.000
310,20220422,20220504,20220429,17370,1,6,9,SO44443,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-22 00:00:00.000,2022-05-04 00:00:00.000,2022-04-29 00:00:00.000
311,20220424,20220506,20220501,13697,1,29,8,SO44444,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-24 00:00:00.000,2022-05-06 00:00:00.000,2022-05-01 00:00:00.000
314,20220425,20220507,20220502,17478,1,6,9,SO44445,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-25 00:00:00.000,2022-05-07 00:00:00.000,2022-05-02 00:00:00.000
313,20220425,20220507,20220502,17914,1,6,9,SO44446,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-25 00:00:00.000,2022-05-07 00:00:00.000,2022-05-02 00:00:00.000
312,20220426,20220508,20220503,12265,1,39,7,SO44447,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
311,20220426,20220508,20220503,28264,1,100,1,SO44448,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
312,20220426,20220508,20220503,28293,1,100,4,SO44449,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
310,20220426,20220508,20220503,28294,1,100,4,SO44450,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
313,20220426,20220508,20220503,28295,1,100,1,SO44451,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
332,20220426,20220508,20220503,20164,1,98,10,SO44452,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
310,20220426,20220508,20220503,17923,1,6,9,SO44453,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
310,20220426,20220508,20220503,17926,1,6,9,SO44454,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
312,20220426,20220508,20220503,17513,1,6,9,SO44455,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
320,20220426,20220508,20220503,25560,1,6,9,SO44456,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-26 00:00:00.000,2022-05-08 00:00:00.000,2022-05-03 00:00:00.000
311,20220427,20220509,20220504,28196,1,100,1,SO44457,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-27 00:00:00.000,2022-05-09 00:00:00.000,2022-05-04 00:00:00.000
314,20220427,20220509,20220504,28247,1,100,1,SO44458,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-27 00:00:00.000,2022-05-09 00:00:00.000,2022-05-04 00:00:00.000
314,20220427,20220509,20220504,28288,1,100,4,SO44459,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-27 00:00:00.000,2022-05-09 00:00:00.000,2022-05-04 00:00:00.000
334,20220427,20220509,20220504,20150,1,98,10,SO44460,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-27 00:00:00.000,2022-05-09 00:00:00.000,2022-05-04 00:00:00.000
313,20220427,20220509,20220504,17918,1,6,9,SO44461,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-27 00:00:00.000,2022-05-09 00:00:00.000,2022-05-04 00:00:00.000
311,20220428,20220510,20220505,14155,1,98,10,SO44462,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-28 00:00:00.000,2022-05-10 00:00:00.000,2022-05-05 00:00:00.000
332,20220428,20220510,20220505,19340,1,29,8,SO44463,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-28 00:00:00.000,2022-05-10 00:00:00.000,2022-05-05 00:00:00.000
314,20220428,20220510,20220505,22120,1,19,6,SO44464,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-04-28 00:00:00.000,2022-05-10 00:00:00.000,2022-05-05 00:00:00.000
320,20220428,20220510,20220505,14613,1,100,1,SO44465,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-04-28 00:00:00.000,2022-05-10 00:00:00.000,2022-05-05 00:00:00.000
